sample,reading_set,simulated_nodes,real_nodes,exec_time
52,28,34,3,0.06210129999089986
52,29,30,7,0.05665090000547934
52,30,27,10,0.056607699996675365
52,31,28,9,0.056803999992553145
52,32,31,6,0.06407860000035726
52,33,24,13,0.05798280000453815
52,34,34,3,0.0607696999941254
52,35,31,6,0.0675854999863077
52,36,27,10,0.10516479999932926
52,37,25,12,0.10469769999326672
52,38,31,6,0.06247660001099575
52,39,33,4,0.06247380000422709
52,40,21,16,0.059575500010396354
52,41,22,15,0.05896759999450296
52,42,33,4,0.06283770001027733
52,43,35,2,0.05898000000161119
52,44,34,3,0.056552199996076524
52,45,31,6,0.05611819999467116
52,46,24,13,0.05863820000377018
52,47,34,3,0.05700719999731518
52,48,24,13,0.058053500004461966
52,49,35,2,0.07861989999946672
52,50,22,15,0.0787679999921238
52,51,31,6,0.05828779999865219
52,52,32,5,0.05928279999352526
52,53,30,7,0.057608500006608665
52,54,32,5,0.06125880000763573
52,55,32,5,0.07180049999442417
52,56,25,12,0.07045249998918734
52,57,27,10,0.06364370000665076
52,58,22,15,0.05587019999802578
52,59,22,15,0.058107599994400516
52,60,35,2,0.0553282000037143
52,61,23,14,0.059353599994210526
52,62,26,11,0.0570235000050161
52,63,21,16,0.05879589999676682
52,64,22,15,0.05643209999834653
52,65,28,9,0.058669299993198365
52,66,29,8,0.06148340000072494
52,67,34,3,0.06143089999386575
52,68,25,12,0.05680229999416042
52,69,27,10,0.05515739999827929
52,70,33,4,0.05490790000476409
52,71,27,10,0.05581479999818839
52,72,25,12,0.059128399996552616
52,73,24,13,0.07569409999996424
52,74,25,12,0.06564000000071246
52,75,36,1,0.0574689000059152
52,76,21,16,0.05819250000058673
52,77,24,13,0.059028700008639134
52,78,36,1,0.06276749999960884
52,79,35,2,0.05816840000625234
52,80,23,14,0.05992889999470208
52,81,32,5,0.054831200002809055
52,82,22,15,0.05404710001312196
52,83,29,8,0.060974899999564514
52,84,24,13,0.05628469999646768
52,85,27,10,0.06058990000747144
52,86,24,13,0.05853239999851212
52,87,21,16,0.05891319998772815
52,88,36,1,0.05794640000385698
52,89,26,11,0.056481899999198504
52,90,27,10,0.05714950000401586
52,91,32,5,0.05720589999691583
52,92,26,11,0.05683639999188017
52,93,28,9,0.06087739999929909
52,94,30,7,0.05439989999285899
52,95,31,6,0.05753799999365583
52,96,21,16,0.05595640001411084
52,97,33,4,0.05969719999120571
52,98,33,4,0.05702520000340883
52,99,31,6,0.055355800010147505
53,0,23,14,0.0596808999980567
53,1,21,16,0.0591368000023067
53,2,30,7,0.05618499999400228
53,3,35,2,0.056106799995177425
53,4,22,15,0.05762630001117941
53,5,28,9,0.05665310000767931
53,6,34,3,0.061291599995456636
53,7,28,9,0.05800600000657141
53,8,36,1,0.05512799999269191
53,9,24,13,0.054851299995789304
53,10,32,5,0.059522700001252815
53,11,36,1,0.055518599998322316
53,12,30,7,0.05707840000104625
53,13,25,12,0.056442300003254786
53,14,32,5,0.0648698000004515
53,15,35,2,0.05641930000274442
53,16,29,8,0.057417999996687286
53,17,25,12,0.05889119999483228
53,18,34,3,0.05971359999966808
53,19,27,10,0.054240900004515424
53,20,36,1,0.058964199997717515
53,21,26,11,0.056179599996539764
53,22,31,6,0.05564199999207631
53,23,21,16,0.05551619999459945
53,24,25,12,0.056667600001674145
53,25,23,14,0.05945259999134578
53,26,22,15,0.05744659999618307
53,27,35,2,0.05855370000062976
53,28,22,15,0.055961899997782893
53,29,30,7,0.05582920000597369
53,30,34,3,0.05884850000438746
53,31,36,1,0.05630640000163112
53,32,30,7,0.05480530000932049
53,33,31,6,0.057214200001908466
53,34,24,13,0.05723690000013448
53,35,21,16,0.057101200000033714
53,36,21,16,0.058627899998100474
53,37,21,16,0.05535139999119565
53,38,33,4,0.05722970000351779
53,39,27,10,0.05620370000542607
53,40,31,6,0.055697899995720945
53,41,30,7,0.06015049999405164
53,42,28,9,0.057270599994808435
53,43,31,6,0.06810790000599809
53,44,35,2,0.06095919999643229
53,45,32,5,0.059137600008398294
53,46,35,2,0.05515230000310112
53,47,30,7,0.05464620000566356
53,48,29,8,0.057177900001988746
53,49,28,9,0.056840099990949966
53,50,28,9,0.05646579999302048
53,51,29,8,0.06300120000378229
53,52,29,8,0.06072179999318905
53,53,21,16,0.05557540000882
53,54,30,7,0.05549700000847224
53,55,21,16,0.057514500003890134
53,56,31,6,0.05784339999081567
53,57,31,6,0.05685310000262689
53,58,22,15,0.05766030000813771
53,59,22,15,0.05794299999251962
53,60,36,1,0.05475999999907799
53,61,32,5,0.054686000003130175
53,62,29,8,0.05989400000544265
53,63,30,7,0.059805500000948086
53,64,27,10,0.057792400009930134
53,65,32,5,0.05698670000128914
53,66,32,5,0.05749459999788087
53,67,31,6,0.05808359998627566
53,68,36,1,0.05705780000425875
53,69,22,15,0.05528670000785496
53,70,26,11,0.0607707000017399
53,71,28,9,0.05761230000643991
53,72,32,5,0.05815240000083577
53,73,21,16,0.054950599995208904
53,74,26,11,0.056471400006557815
53,75,35,2,0.05805570000666194
53,76,23,14,0.055468099992140196
53,77,25,12,0.05666059999202844
53,78,23,14,0.054775000011431985
53,79,35,2,0.05568400000629481
53,80,25,12,0.05768530000932515
53,81,27,10,0.05671330000041053
53,82,25,12,0.05888060000143014
53,83,35,2,0.0601122999942163
53,84,31,6,0.059319699998013675
53,85,27,10,0.05649529999936931
53,86,26,11,0.0595447000087006
53,87,31,6,0.060003500009770505
53,88,29,8,0.059137600008398294
53,89,25,12,0.058398299996042624
53,90,33,4,0.05540939999627881
53,91,33,4,0.05385490000480786
53,92,30,7,0.055401800011168234
53,93,27,10,0.05538410000735894
53,94,23,14,0.05775780000840314
53,95,29,8,0.05503760000283364
53,96,35,2,0.055794799991417676
53,97,26,11,0.0563174999988405
53,98,34,3,0.055402300000423566
53,99,23,14,0.05569629999808967
54,0,27,10,0.0562528000009479
54,1,29,8,0.05848379999224562
54,2,29,8,0.05991209999774583
54,3,31,6,0.05723970000690315
54,4,35,2,0.056517200006055646
54,5,24,13,0.05956280000100378
54,6,34,3,0.05435020000732038
54,7,32,5,0.057055099998251535
54,8,30,7,0.056576699993456714
54,9,22,15,0.05625690000306349
54,10,32,5,0.05729910000809468
54,11,28,9,0.0591061000013724
54,12,36,1,0.05626950001169462
54,13,30,7,0.054075500011094846
54,14,23,14,0.0588759999955073
54,15,27,10,0.05667209999228362
54,16,31,6,0.0587909000023501
54,17,33,4,0.05901310000626836
54,18,24,13,0.05851489999622572
54,19,28,9,0.05566510000790004
54,20,31,6,0.05481230000441428
54,21,27,10,0.06006710001383908
54,22,32,5,0.06034820000058971
54,23,31,6,0.05510880000656471
54,24,34,3,0.055485299992142245
54,25,30,7,0.06095939999795519
54,26,21,16,0.057049100010772236
54,27,33,4,0.05696799998986535
54,28,31,6,0.05517300000065006
54,29,30,7,0.056820500001776963
54,30,25,12,0.05505579999589827
54,31,29,8,0.054913500003749505
54,32,35,2,0.05742499999178108
54,33,27,10,0.05353429999377113
54,34,25,12,0.057500299997627735
54,35,21,16,0.05696249999164138
54,36,29,8,0.06101769999077078
54,37,31,6,0.05837790000077803
54,38,23,14,0.05636809999123216
54,39,25,12,0.062120700007653795
54,40,26,11,0.062000200006878003
54,41,21,16,0.0589178000082029
54,42,25,12,0.054906000004848465
54,43,27,10,0.057126900006551296
54,44,29,8,0.05677329999161884
54,45,22,15,0.05818310000177007
54,46,23,14,0.05675459999474697
54,47,26,11,0.0573415999970166
54,48,26,11,0.05476210000051651
54,49,35,2,0.05890289999661036
54,50,27,10,0.05528129999584053
54,51,23,14,0.055758599992259406
54,52,34,3,0.054831000001286156
54,53,30,7,0.05388360000506509
54,54,21,16,0.05516489999718033
54,55,31,6,0.05689250001159962
54,56,33,4,0.056136699990020134
54,57,35,2,0.056849100001272745
54,58,36,1,0.05491710000205785
54,59,29,8,0.05548870000347961
54,60,24,13,0.06059069999901112
54,61,23,14,0.0565362999914214
54,62,24,13,0.056880999996792525
54,63,33,4,0.05671450000954792
54,64,33,4,0.056530000001657754
54,65,21,16,0.05626050000137184
54,66,29,8,0.054321000003255904
54,67,29,8,0.05833850000635721
54,68,30,7,0.0569075000094017
54,69,25,12,0.05530580000777263
54,70,23,14,0.055063899999368005
54,71,29,8,0.055211099999723956
54,72,28,9,0.056603900011396036
54,73,27,10,0.05627440000534989
54,74,22,15,0.057110000008833595
54,75,24,13,0.05949739999778103
54,76,35,2,0.05570729999453761
54,77,33,4,0.05454729999473784
54,78,24,13,0.0599134999938542
54,79,26,11,0.05944999998610001
54,80,35,2,0.05944460000318941
54,81,22,15,0.05580429999099579
54,82,23,14,0.05669060000218451
54,83,33,4,0.06484069999714848
54,84,33,4,0.0544718000019202
54,85,23,14,0.05586609999591019
54,86,33,4,0.058396399996127
54,87,21,16,0.0541265000065323
54,88,25,12,0.05783289999817498
54,89,21,16,0.05606200000329409
54,90,21,16,0.05681039999763016
54,91,25,12,0.05500670000037644
54,92,30,7,0.05778600000485312
54,93,30,7,0.05960610001056921
54,94,34,3,0.05467589999898337
54,95,35,2,0.055220200010808185
54,96,32,5,0.05535749999398831
54,97,26,11,0.05455630000506062
54,98,34,3,0.055857100000139326
54,99,22,15,0.06193280000297818
55,0,25,12,0.05899769999086857
55,1,27,10,0.05559550000180025
55,2,30,7,0.05778149999969173
55,3,21,16,0.05739189998712391
55,4,35,2,0.05566360001103021
55,5,33,4,0.05660140000691172
55,6,32,5,0.05427740000595804
55,7,23,14,0.055652199996984564
55,8,23,14,0.05430700001306832
55,9,21,16,0.05718370000249706
55,10,35,2,0.056936799999675713
55,11,25,12,0.05466179999348242
55,12,34,3,0.05585820000851527
55,13,27,10,0.0560228999966057
55,14,28,9,0.0568143999989843
55,15,26,11,0.05536289999145083
55,16,30,7,0.05454170001030434
55,17,29,8,0.056128500000340864
55,18,33,4,0.06309359999431763
55,19,33,4,0.06179139998857863
55,20,33,4,0.05713339999783784
55,21,22,15,0.05416280000645202
55,22,35,2,0.05800620000809431
55,23,30,7,0.055492100000265054
55,24,23,14,0.06029280000075232
55,25,31,6,0.058339000010164455
55,26,32,5,0.05633910000324249
55,27,22,15,0.05771019999519922
55,28,30,7,0.05504540000401903
55,29,31,6,0.05513739999150857
55,30,32,5,0.058436699997400865
55,31,25,12,0.05589609999151435
55,32,29,8,0.05844670000078622
55,33,28,9,0.05486420000670478
55,34,24,13,0.05675459999474697
55,35,21,16,0.05525540000235196
55,36,21,16,0.059689200003049336
55,37,23,14,0.057945000007748604
55,38,33,4,0.05823340000642929
55,39,32,5,0.06033830001251772
55,40,34,3,0.05439540000224952
55,41,34,3,0.054214799994952045
55,42,34,3,0.053935800009639934
55,43,35,2,0.05857059999834746
55,44,22,15,0.057078600002569146
55,45,32,5,0.05731320001359563
55,46,25,12,0.055751499996404164
55,47,24,13,0.05540040000050794
55,48,34,3,0.059381800005212426
55,49,34,3,0.055719399999361485
55,50,30,7,0.05434899999818299
55,51,23,14,0.05496819999825675
55,52,32,5,0.05391570000210777
55,53,27,10,0.05621450000035111
55,54,33,4,0.05510820000199601
55,55,32,5,0.05434830000740476
55,56,29,8,0.057994599992525764
55,57,24,13,0.05690349999349564
55,58,25,12,0.05757090001134202
55,59,25,12,0.05884879999211989
55,60,29,8,0.05573049999657087
55,61,32,5,0.05418529998860322
55,62,21,16,0.055949100002180785
55,63,29,8,0.05502510000951588
55,64,31,6,0.05656059998727869
55,65,25,12,0.0574415000010049
55,66,33,4,0.05871559999650344
55,67,27,10,0.05765800000517629
55,68,30,7,0.054516300006071106
55,69,24,13,0.05703840000205673
55,70,36,1,0.05582340000546537
55,71,28,9,0.05462710000574589
55,72,33,4,0.05722669999522623
55,73,34,3,0.055483299991465174
55,74,32,5,0.05743250000523403
55,75,29,8,0.059772299995529465
55,76,26,11,0.05852799999411218
55,77,30,7,0.057107500004349276
55,78,31,6,0.05935419999877922
55,79,27,10,0.059026500006439164
55,80,28,9,0.06373660000099335
55,81,26,11,0.056585500002256595
55,82,21,16,0.058589399995980784
55,83,25,12,0.058734599995659664
55,84,28,9,0.056646299999556504
55,85,23,14,0.05736739998974372
55,86,31,6,0.061837900007958524
55,87,27,10,0.059858900000108406
55,88,33,4,0.055569699994521216
55,89,32,5,0.05995729999267496
55,90,23,14,0.06129650000366382
55,91,36,1,0.060248599998885766
55,92,22,15,0.05698740000661928
55,93,33,4,0.05763270000170451
55,94,29,8,0.05580250000639353
55,95,35,2,0.055198800007929094
55,96,33,4,0.062860100006219
55,97,34,3,0.06329420000838581
55,98,34,3,0.05646279999928083
55,99,32,5,0.05742430000100285
56,0,23,14,0.05997070000739768
56,1,26,11,0.05761230000643991
56,2,33,4,0.058559000011882745
56,3,27,10,0.05758140000398271
56,4,34,3,0.055141599994385615
56,5,25,12,0.056172199998400174
56,6,31,6,0.056058200003462844
56,7,24,13,0.061315300001297146
56,8,25,12,0.05506870000681374
56,9,35,2,0.05471440000110306
56,10,33,4,0.05630300000484567
56,11,26,11,0.05863400000089314
56,12,32,5,0.07077019999269396
56,13,21,16,0.05596350000996608
56,14,23,14,0.05783639999572188
56,15,32,5,0.05523759999778122
56,16,23,14,0.058049999992363155
56,17,30,7,0.08397079999849666
56,18,29,8,0.05480579999857582
56,19,32,5,0.05505100000300445
56,20,25,12,0.056676800013519824
56,21,33,4,0.0596979999972973
56,22,29,8,0.07470509999257047
56,23,34,3,0.05584580000140704
56,24,34,3,0.0552116000035312
56,25,29,8,0.057036599988350645
56,26,31,6,0.06057290000899229
56,27,29,8,0.06160749999980908
56,28,26,11,0.05565049999859184
56,29,35,2,0.0549200999957975
56,30,24,13,0.05752030000439845
56,31,25,12,0.05665380001300946
56,32,26,11,0.05555619999358896
56,33,27,10,0.05742830000235699
56,34,27,10,0.06076279999979306
56,35,21,16,0.055366200002026744
56,36,35,2,0.06098110000311863
56,37,34,3,0.05656810000073165
56,38,21,16,0.05978090000280645
56,39,34,3,0.06073050000122748
56,40,35,2,0.05778010000358336
56,41,28,9,0.05713380000088364
56,42,28,9,0.05648369999835268
56,43,35,2,0.056108500008122064
56,44,23,14,0.05731960000412073
56,45,32,5,0.057299499996588565
56,46,36,1,0.05610580000211485
56,47,22,15,0.05939329999091569
56,48,26,11,0.06337220000568777
56,49,35,2,0.05755739999585785
56,50,24,13,0.056711500001256354
56,51,27,10,0.05526079999981448
56,52,25,12,0.05906980000145268
56,53,29,8,0.05765919999976177
56,54,29,8,0.06043350000982173
56,55,23,14,0.06264239999291021
56,56,32,5,0.0609011000051396
56,57,22,15,0.05815630000142846
56,58,33,4,0.056547000000136904
56,59,27,10,0.05565470000146888
56,60,25,12,0.06167390001064632
56,61,36,1,0.05850349999673199
56,62,30,7,0.05675150000024587
56,63,36,1,0.05617550000897609
56,64,21,16,0.056585500002256595
56,65,34,3,0.06100940000033006
56,66,24,13,0.06227700000454206
56,67,36,1,0.05708329999470152
56,68,31,6,0.05740369998966344
56,69,36,1,0.0564452000107849
56,70,25,12,0.05425840000680182
56,71,32,5,0.058218200007104315
56,72,24,13,0.05918609999935143
56,73,36,1,0.057420099998125806
56,74,36,1,0.058937399997375906
56,75,35,2,0.058493700009421445
56,76,33,4,0.05981029999384191
56,77,22,15,0.05959590000566095
56,78,33,4,0.05639319999318104
56,79,23,14,0.057324199995491654
56,80,35,2,0.058315999995102175
56,81,33,4,0.05537750000075903
56,82,34,3,0.059085699991555884
56,83,32,5,0.05642639999859966
56,84,28,9,0.05768209999951068
56,85,24,13,0.05699599999934435
56,86,22,15,0.05567750000045635
56,87,32,5,0.058196500001940876
56,88,27,10,0.055995699993218295
56,89,26,11,0.05782950000138953
56,90,31,6,0.053944400002365
56,91,24,13,0.05590069999743719
56,92,21,16,0.059619599996949546
56,93,27,10,0.05867179999768268
56,94,28,9,0.05977880000136793
56,95,24,13,0.05638000000908505
56,96,29,8,0.05685329998959787
56,97,32,5,0.05478039999434259
56,98,24,13,0.060929499988560565
56,99,30,7,0.056478600003174506
57,0,26,11,0.06010609999066219
57,1,33,4,0.0575993000093149
57,2,35,2,0.05644590000156313
57,3,33,4,0.05584699999599252
57,4,21,16,0.05667479999829084
57,5,29,8,0.054843300007632934
57,6,36,1,0.05518860000302084
57,7,32,5,0.060444400005508214
57,8,35,2,0.056195700002717786
57,9,30,7,0.05909310000424739
57,10,35,2,0.05663459999777842
57,11,32,5,0.05722700001206249
57,12,33,4,0.05710029999318067
57,13,34,3,0.058087000012164935
57,14,30,7,0.058850000001257285
57,15,27,10,0.05824090000533033
57,16,33,4,0.05676829999720212
57,17,33,4,0.0611337000009371
57,18,27,10,0.05634690000442788
57,19,21,16,0.05722139999852516
57,20,25,12,0.057649300011689775
57,21,24,13,0.05970119999255985
57,22,23,14,0.05531429999973625
57,23,26,11,0.05653639999218285
57,24,29,8,0.05647599999792874
57,25,30,7,0.05457040001056157
57,26,24,13,0.05448340000293683
57,27,27,10,0.0550842999946326
57,28,21,16,0.05553169999620877
57,29,35,2,0.05618939999840222
57,30,22,15,0.05842289999418426
57,31,23,14,0.05888779999804683
57,32,34,3,0.05759839998790994
57,33,35,2,0.058284300001105294
57,34,29,8,0.056139700012863614
57,35,27,10,0.056793399999151006
57,36,36,1,0.056587500002933666
57,37,27,10,0.05423530000553001
57,38,28,9,0.0546048999967752
57,39,23,14,0.05722389998845756
57,40,26,11,0.057703200000105426
57,41,22,15,0.05481739999959245
57,42,30,7,0.055884399989736266
57,43,32,5,0.06007819999649655
57,44,35,2,0.06721930000639986
57,45,32,5,0.055320999992545694
57,46,31,6,0.05523979999998119
57,47,31,6,0.06010460000834428
57,48,22,15,0.06397149999975227
57,49,32,5,0.05765850000898354
57,50,29,8,0.057325700006913394
57,51,30,7,0.056795900003635325
57,52,32,5,0.05945649999193847
57,53,24,13,0.06008999999903608
57,54,21,16,0.05442190000030678
57,55,28,9,0.05443250000826083
57,56,31,6,0.05627069999172818
57,57,28,9,0.057401899990509264
57,58,31,6,0.060824200001661666
57,59,32,5,0.05417149999993853
57,60,25,12,0.06926459999522194
57,61,25,12,0.061056899998220615
57,62,29,8,0.05802009999752045
57,63,24,13,0.05843410000670701
57,64,34,3,0.056410600009257905
57,65,33,4,0.0673296000022674
57,66,26,11,0.05552510000416078
57,67,26,11,0.05674349999753758
57,68,22,15,0.05668660000083037
57,69,31,6,0.06280450000485871
57,70,23,14,0.06113210000330582
57,71,25,12,0.06652659999963362
57,72,25,12,0.06365710000682157
57,73,30,7,0.05780629999935627
57,74,34,3,0.05815050000092015
57,75,31,6,0.061251099992659874
57,76,26,11,0.05437879999226425
57,77,35,2,0.060490899995784275
57,78,34,3,0.05931589999818243
57,79,32,5,0.05518330000631977
57,80,26,11,0.05602089999592863
57,81,24,13,0.05627069999172818
57,82,35,2,0.05577750000520609
57,83,28,9,0.055428200008464046
57,84,22,15,0.060388600002625026
57,85,24,13,0.05745079999906011
57,86,33,4,0.060033200003090315
57,87,22,15,0.05729609999980312
57,88,28,9,0.06169729999965057
57,89,36,1,0.06449829999473877
57,90,31,6,0.05556209999485873
57,91,22,15,0.060797700003604405
57,92,32,5,0.06664300001284573
57,93,30,7,0.06820940000761766
57,94,25,12,0.06639320000249427
57,95,23,14,0.05878609999490436
57,96,30,7,0.05709430000570137
57,97,24,13,0.060669600003166124
57,98,27,10,0.05831090001447592
57,99,21,16,0.058164800007943995
58,0,21,16,0.05572070000926033
58,1,22,15,0.05492870000307448
58,2,29,8,0.05763130000559613
58,3,21,16,0.05558359999849927
58,4,35,2,0.056464900000719354
58,5,34,3,0.05890519999957178
58,6,23,14,0.05613630000152625
58,7,28,9,0.05827769999450538
58,8,32,5,0.06061429998953827
58,9,29,8,0.056732900004135445
58,10,27,10,0.06174069999542553
58,11,26,11,0.05896680000296328
58,12,21,16,0.05614479999348987
58,13,27,10,0.05841789999976754
58,14,26,11,0.059744800004409626
58,15,23,14,0.055861500004539266
58,16,23,14,0.05791299999691546
58,17,30,7,0.05510189999768045
58,18,35,2,0.05390709999483079
58,19,24,13,0.059178100011195056
58,20,33,4,0.05685249999805819
58,21,32,5,0.0569645999930799
58,22,26,11,0.060582799997064285
58,23,26,11,0.06342330000188667
58,24,36,1,0.05836559999443125
58,25,22,15,0.060577600001124665
58,26,30,7,0.05708299999241717
58,27,27,10,0.05450280000513885
58,28,25,12,0.06002710000029765
58,29,34,3,0.06023519999871496
58,30,27,10,0.06365920000826009
58,31,27,10,0.05837420000170823
58,32,32,5,0.05815769999753684
